"Hiragana";;;;;;
"metier.elements.Sentence";"L1>Ecriture>leçon 3>phrases";"Oui, je suis étudiant";"はい、私は学生です";"はい、わたし　は　がくせい　です";;
"metier.elements.Sentence";"L1>Ecriture>leçon 3>phrases";"Êtes-vous français ?";"あなたはフランス人ですか";"あなたは　フランスじん　です　か";;
"metier.elements.Sentence";"L1>Ecriture>leçon 3>phrases";"Non, je ne suis pas français";"いいえ、私はフランス人ではありません";"いいえ、わたし　は　フランスじん　では　ありません";;
"metier.elements.Sentence";"L1>Ecriture>leçon 3>phrases";"Cette personne est chinoise";"このかたは中国人です";"この　かた　は　ちゅうごくじん　です";;
"metier.elements.Sentence";"L1>Ecriture>leçon 3>phrases";"Il y a un livre sur le bureau";"机のうえに本があります";"つくえ　の　うえ　に　ほん　が　あります";;
"metier.elements.Sentence";"L1>Ecriture>leçon 3>phrases";"C'est le livre de monsieur Yamamoto";"山本さんの本です";"やまもと　さん　の　ほん　です";;
"metier.elements.Sentence";"L1>Ecriture>leçon 3>phrases";"Qu'est-ce que ceci ?";"これは何ですか";"これ　は　なん　です　か";;
;;;;;;
"Kanjis L1 Ecriture leçon 4";;;;;;
"metier.elements.Kanji";"L1>Ecriture>leçon 4>kanjis";"rizière";"田";"dico/kanji_田.png";"-だ,た";"デン"
"metier.elements.Kanji";"L1>Ecriture>leçon 4>kanjis";"famille, foyer, maison";"家";"dico/kanji_家.png";"いえ,うち,や";"カ,ケ"
"metier.elements.Kanji";"L1>Ecriture>leçon 4>kanjis";"éclair, électricité";"電";"dico/kanji_電.png";;"デン"
"metier.elements.Kanji";"L1>Ecriture>leçon 4>kanjis";"voiture, véhicule";"車";"dico/kanji_車.png";"くるま";"シャ"
"metier.elements.Kanji";"L1>Ecriture>leçon 4>kanjis";"de sexe féminin, femme";"女";"dico/kanji_女.png";"おんな";"ジョ,ニョ"
"metier.elements.Kanji";"L1>Ecriture>leçon 4>kanjis";"de sexe masculin, homme, mâle";"男";"dico/kanji_男.png";"おとこ";"ダン,ナン"
"metier.elements.Kanji";"L1>Ecriture>leçon 4>kanjis";"parler, raconter";"話";"dico/kanji_話.png";"はな(す)";"ワ"
"metier.elements.Kanji";"L1>Ecriture>leçon 4>kanjis";"monter, s'élever, se lever";"上";"dico/kanji_上.png";"あ(がる),の(ぼる)";
"metier.elements.Kanji";"L1>Ecriture>leçon 4>kanjis";"le dessous";"下";"dico/kanji_下.png";"もと,した";"ゲ,カ"
"metier.elements.Kanji";"L1>Ecriture>leçon 4>kanjis";"cours d'eau, rivière, ruisseau";"川";"dico/kanji_川.png";"-がわ,かわ";"セン"
"metier.elements.Kanji";"L1>Ecriture>leçon 4>kanjis";"arbre, bois";"木";"dico/kanji_木.png";"き";"ボク,モク"
"metier.elements.Kanji";"L1>Ecriture>leçon 4>kanjis";"bâtiment d'école";"校";"dico/kanji_校.png";;"コオ"
"metier.elements.Kanji";"L1>Ecriture>leçon 4>kanjis";"jardin";"庭";"dico/kanji_庭.png";"にわ";"テイ"
"metier.elements.Kanji";"L1>Ecriture>leçon 4>kanjis";"bassin, pièce d'eau, étang";"池";"dico/kanji_池.png";"いけ";"チ"
;;;;;;
"Phrases L1 Ecriture leçon 4";;;;;;
"metier.elements.Sentence";"L1>Ecriture>leçon 4>phrases";"Je suis Tanaka";"私は田中です";"わたし　は　たなか　です";;
"metier.elements.Sentence";"L1>Ecriture>leçon 4>phrases";"C'est une maison";"それは家です";"それ　は　うえ　です";;
"metier.elements.Sentence";"L1>Ecriture>leçon 4>phrases";"C'est le train";"あれは電車です";"あれ　は　でんしゃ　です";;
"metier.elements.Sentence";"L1>Ecriture>leçon 4>phrases";"Es-ce un chapeau pour femme ?";"それは女のぼうしですか";"それ　は　うえ　です　か";;
"metier.elements.Sentence";"L1>Ecriture>leçon 4>phrases";"C'est un chapeau pour homme";"それは男のぼうしです";"それ　は　おとこ　の　ぼうし　です";;
"metier.elements.Sentence";"L1>Ecriture>leçon 4>phrases";"Il y a un téléphone ici";"ここに電話があります";"ここ　に　でんわ　が　あります";;
"metier.elements.Sentence";"L1>Ecriture>leçon 4>phrases";"Qu'y-a-t'il sur le réfrigérateur ?";"れいぞうこの上に何がありますか";"れいぞうこ　の　うえ　に　なに　が　あります　か";;
"metier.elements.Sentence";"L1>Ecriture>leçon 4>phrases";"Qu'y a t'il sous le bureau ?";"机の下に何がありますか";"つくえ　の　した　に　なに　が　あります　か";;
"metier.elements.Sentence";"L1>Ecriture>leçon 4>phrases";"Il y a une rivière à coté de la maison";"家のそばに川があります";"いえ　の　そば　に　かわ　が　あります";;
"metier.elements.Sentence";"L1>Ecriture>leçon 4>phrases";"Ici c'est l'école";"ここは学校です";"ここ　は　がっこう　です";;
